AT,V,AP,RH,PE
0.633994,0.775445,0.358327,0.606836,439.52
0.294334,0.255516,0.623113,0.392359,471.33
0.74051,0.856584,0.433804,0.434987,435.45
0.809348,0.82242,0.427617,0.333646,433.75
0.755524,0.513167,0.501114,0.321046,440.55
0.268839,0.31637,0.659985,0.995576,469.73
0.775637,0.8,0.380846,0.400268,427.9
0.81983,0.816014,0.336055,0.301609,437.96
0.29915,0.317794,0.401138,0.676944,468.49
0.678187,0.633274,0.540955,0.37185,443.73
0.747025,0.74395,0.345212,0.670107,438.49
0.568839,0.882028,0.57461,0.70134,448.47
0.650992,0.452313,0.39322,0.486863,445.3
0.822946,0.8,0.469933,0.497587,433.71
0.331445,0.317794,0.414254,0.663003,465.89
0.78017,0.764235,0.434793,0.276676,445.86
0.514731,0.630071,0.614452,0.873324,448.46
0.565439,0.300178,0.498391,0.561394,462.51
0.30085,0.289324,0.469686,0.737399,460.61
0.045042,0.254093,0.450631,0.775737,459.86
0.649292,0.869395,0.427122,0.72748,436.55
0.672238,0.802669,0.405593,0.642627,436.16
0.68187,0.68274,0.410542,0.691823,438.42
0.602266,0.802669,0.389755,0.774933,439.04
0.81728,0.811744,0.364019,0.623592,435.66
0.33881,0.288612,0.686464,0.635121,459.75
0.304816,0.328114,0.750062,0.419437,466.68
0.829745,0.817794,0.376145,0.272252,437.54
0.578754,0.692349,0.496907,0.857641,443.76
0.772521,0.488968,0.327889,0.194772,438.24
0.496884,0.255516,0.237812,0.344236,455.29
0.766856,0.525445,0.35313,0.282038,440.99
0.846742,0.800712,0.330859,0.437265,438.38
0.324079,0.348043,0.772581,0.85496,469.18
0.474221,0.280071,0.225934,0.530831,459.97
0.761473,0.81726,0.404108,0.573592,433.07
0.33796,0.309253,0.906954,0.59571,465.92
0.627762,0.693416,0.436773,0.792091,443.87
0.471105,0.255516,0.204157,0.553217,460.44
0.426912,0.561032,0.522643,0.757909,457
0.311898,0.370463,0.634496,0.843164,466.06
0.152125,0.234875,0.584014,0.60067,487.63
0.638244,0.669039,0.66345,0.480965,446.09
0.703116,0.659786,0.444692,0.606702,438.25
0.272521,0.281139,0.740411,0.891153,466.86
0.720397,0.736477,0.615937,0.590349,433.65
0.373938,0.309786,0.626578,0.638874,462.6
0.266289,0.273843,0.583024,0.812064,479.2
0.839943,0.826335,0.44197,0.393029,434.96
0.335411,0.311388,0.557288,0.832574,471.75
0.21983,0.257295,0.500619,0.852413,468.02
0.273371,0.346797,0.529819,0.505094,475.33
0.65779,0.631317,0.613709,0.45134,441.58
0.362323,0.346619,0.759465,0.839812,464.88
0.766856,0.859786,0.553328,0.297185,432.93
0.340227,0.346619,0.76293,0.934048,467.95
0.171671,0.279359,0.693393,0.832172,486.57
0.015014,0.250178,0.880475,0.591421,490.34
0.616714,0.795018,0.446919,0.680429,435.47
0.557507,0.8,0.400396,0.893968,443.04
0.39745,0.290036,0.415739,0.49933,465.5
0.68017,0.635587,0.513487,0.547453,448.46
0.23711,0.274911,0.566691,0.748794,475.13
0.753258,0.782562,0.417471,0.601072,436.5
0.298584,0.285053,0.720119,0.399732,474.94
0.416714,0.326335,0.549122,0.439678,466.73
0.22068,0.296619,0.612967,0.894236,474.65
0.162323,0.234875,0.584014,0.583646,486.76
0.176487,0.294662,0.910913,0.893432,482.58
0.283569,0.282918,0.689186,0.879088,466.95
0.56119,0.416726,0.672358,0.797989,448.52
0.385269,0.345552,0.366246,0.530965,456.83
0.698584,0.672064,0.515466,0.721716,441.81
0.841076,0.868327,0.465974,0.413673,436.43
0.295467,0.435409,0.371443,0.92118,466.83
0.331728,0.286121,0.567186,0.541689,472.11
0.232578,0.254448,0.580302,0.729491,480.05
0.543909,0.332562,0.438505,0.51689,445.07
0.185269,0.323132,0.739668,0.962198,479.31
0.348725,0.251957,0.591438,0.674665,472.32
0.945892,0.857651,0.338283,0.270241,434.37
0.664873,0.836833,0.232368,0.856166,432.52
0.353824,0.29484,0.685721,0.53378,471.32
0.496034,0.490036,0.59317,0.571582,457.66
0.573088,0.785587,0.503836,0.410054,446.34
0.743909,0.726157,0.437763,0.516756,443.77
0.602833,0.633274,0.547637,0.579357,450.31
0.718414,0.638612,0.498391,0.601475,435.9
0.697734,0.823488,0.288542,0.803887,435.61
0.720113,0.332562,0.316753,0.447051,440.2
0.449575,0.276335,0.454096,0.480027,462.08
0.718697,0.955338,0.398416,0.921716,434.01
0.73881,0.760854,0.492205,0.310456,435.69
0.331161,0.514947,0.576837,0.69571,468.92
0.745042,0.726157,0.436031,0.530831,444.2
0.763173,0.794662,0.431576,0.281367,440.31
0.672805,0.883096,0.309824,0.806836,433.63
0.312465,0.448932,0.672853,0.83807,470.96
0.520397,0.554626,0.678297,0.690885,454.14
0.675354,0.78452,0.521158,0.333244,436.24
0.545892,0.474911,0.479832,0.263941,453.4
0.354674,0.358541,0.557535,0.616488,468.92
0.773938,0.656584,0.436031,0.367024,436.37
0.847592,0.877402,0.581292,0.254021,425.34
0.45864,0.494662,0.498144,0.762869,455.69
0.299717,0.341993,0.581292,0.796113,475.37
0.749292,0.672064,0.472903,0.573592,440.58
0.36204,0.303915,0.490225,0.782306,470.86
0.408215,0.373665,0.671863,0.886997,460.73
0.684986,0.608185,0.368473,0.655764,441.32
0.539093,0.612811,0.595645,0.663405,451.13
0.709348,0.868327,0.39025,0.914745,431.16
0.153824,0.243416,0.646127,0.57815,485.57
0.345609,0.319929,0.595397,0.775469,463.81
0.449008,0.347687,0.683247,0.613539,457.11
0.277337,0.27758,0.768622,0.821314,473.66
0.42238,0.345552,0.367731,0.418633,453.39
0.310482,0.273132,0.538728,0.633378,471.59
0.262606,0.227758,0.533531,0.662601,473.32
0.20255,0.260854,0.94828,0.760858,475.47
0.228045,0.27847,0.633507,0.980563,467.37
0.435411,0.36726,0.243752,0.999196,454.02
0.35949,0.506406,0.591933,0.500402,464.27
0.628895,0.708541,0.487008,0.676408,437.27
0.650992,0.755694,0.406583,0.481233,438.36
0.27932,0.342349,0.623608,0.897721,467.96
0.551558,0.8,0.449641,0.865416,439
0.542493,0.785053,0.449146,0.765013,444.31
0.701416,0.851423,0.233111,0.897453,431.68
0.414164,0.403915,0.441475,0.478552,459.63
0.691501,0.711388,0.551349,0.290751,444.06
0.653541,0.480427,0.533531,0.574129,452.31
0.294901,0.273132,0.701806,0.740885,477.07
0.579887,0.582918,0.535758,0.773592,448.97
0.207649,0.213523,0.552586,0.703753,491.97
0.723229,0.811744,0.394209,0.614745,438.73
0.654108,0.589502,0.449641,0.530563,444.19
0.324363,0.275267,0.373175,0.872252,472.14
0.567989,0.695552,0.567681,0.506702,457.8
0.474221,0.293416,0.553081,0.494772,467.51
0.692635,0.881495,0.27122,0.755764,437.44
0.094618,0.274377,0.803019,0.942091,483.03
0.254674,0.253025,0.472655,0.830831,478.24
0.741643,0.823488,0.368721,0.631501,437.81
0.469972,0.441281,0.460777,0.971984,453.78
0.37847,0.201957,0.510022,0.695442,471.93
0.322096,0.275267,0.365751,0.936729,472.36
0.809065,0.748932,0.555803,0.268633,431.38
0.653541,0.828826,0.345459,0.827882,433.3
0.369972,0.309786,0.619896,0.663539,462.03
0.524929,0.78452,0.49171,0.877882,442.73
0.110482,0.274199,0.732987,0.858177,485.75
0.75949,0.967616,0.376887,0.533914,436.12
0.309915,0.253025,0.443207,0.6937,473.46
0.508499,0.419217,0.435288,0.281635,456.69
0.508215,0.513167,0.458797,0.776676,448.89
0.27762,0.281317,0.660233,0.445845,476.81
0.22153,0.314235,0.482801,0.574397,480.21
0.703683,0.68363,0.555061,0.380563,440.26
0.646459,0.7121,0.434051,0.202681,446.23
0.513598,0.554626,0.682752,0.681903,453.8
0.378754,0.325801,0.462757,0.898391,467.74
0.67932,0.685765,0.532047,0.468231,442.7
0.306799,0.273132,0.774808,0.531501,476.37
0.563456,0.8,0.401633,0.881233,438.52
0.294051,0.264591,0.60777,0.757507,474.91
0.734278,0.753203,0.360802,0.453887,431.72
0.53881,0.807117,0.412522,0.855362,446.48
0.421813,0.370463,0.453106,0.955496,456.2
0.183003,0.254093,0.448156,0.791957,479.91
0.718414,0.748932,0.563722,0.314611,429.87
0.371388,0.370463,0.527592,0.982038,465.63
0.726912,0.738434,0.326899,0.598391,437.45
0.224079,0.286121,0.551349,0.788874,481.85
0.514448,0.452313,0.392477,0.9,446.57
0.469122,0.47153,0.641178,0.653351,461.14
0.369405,0.274733,0.804009,0.371716,471.78
0.598017,0.622954,0.350408,0.863003,438.86
0.37932,0.270285,0.299678,0.842359,465.09
0.743909,0.642527,0.390745,0.526408,442.59
0.252408,0.281317,0.662955,0.47118,479.21
0.404533,0.416726,0.566444,0.87882,454.23
0.477904,0.496975,0.62534,0.662869,459.89
0.358924,0.275267,0.409057,0.753083,469.64
0.753541,0.642527,0.397179,0.41555,442.54
0.629462,0.659786,0.447167,0.72815,430.66
0.750708,0.871352,0.470181,0.592627,428.46
0.566006,0.632918,0.335313,0.832708,443.01
0.756941,0.791459,0.286315,0.569303,427.72
0.227479,0.201068,0.836674,0.595979,477.62
0.930595,0.871352,0.472903,0.088874,425.89
0.571671,0.597865,0.524623,0.479088,453.38
0.61983,0.859609,0.353873,0.819973,437.57
0.570255,0.699822,0.358822,0.697319,449.36
0.359773,0.435409,0.331106,0.885925,460.45
0.337394,0.351068,0.496412,0.829088,466.24
0.374504,0.326512,0.796338,0.773324,463.12
0.146742,0.249288,0.675575,0.663539,487.18
0.742776,0.770641,0.312546,0.436997,438.8
0.257507,0.29484,0.546152,0.947453,477.93
0.104816,0.278826,0.727295,0.79008,491.84
0.430878,0.47153,0.708735,0.746917,460
0.356374,0.335409,0.665182,0.806166,465.03
0.630028,0.801423,0.344964,0.895308,442.07
0.543343,0.452313,0.387528,0.664611,449.07
0.544193,0.64306,0.386785,0.699464,448.08
0.827195,0.778826,0.198961,0.50134,425.69
0.299433,0.289324,0.482059,0.785389,461.07
0.610765,0.811032,0.374165,0.746917,441.56
0.294901,0.274377,0.770354,0.802949,464.12
0.381586,0.405338,0.486513,0.591019,460.75
0.65949,0.570641,0.502598,0.60134,446.11
0.624929,0.445374,0.496659,0.67681,452.59
0.385836,0.276335,0.439,0.636327,468.35
0.638244,0.416726,0.621381,0.641823,448.54
0.65949,0.82242,0.427617,0.810322,434.51
0.412465,0.494662,0.54442,0.66059,459.52
0.283003,0.2879,0.670874,0.54008,476.12
0.652691,0.765302,0.336798,0.573861,442.66
0.434844,0.270285,0.182381,0.625335,461.58
0.319547,0.514947,0.61173,0.761662,471
0.239093,0.286477,0.637961,0.788874,479.28
0.752975,0.714413,0.535264,0.548525,438.78
0.842493,0.789858,0.42638,0.439678,435.01
0.624079,0.424377,0.500124,0.256836,445.44
0.358357,0.311388,0.951497,0.593566,464.44
0.633144,0.706406,0.519426,0.447721,442.32
0.538527,0.683452,0.529324,0.815147,448.9
0.430312,0.43452,0.307597,0.999196,453.77
0.273088,0.349644,0.643158,0.892225,470.4
0.466006,0.597865,0.523385,0.591689,457.43
0.252975,0.325801,0.466716,0.731099,477.32
0.54051,0.753559,0.327394,0.449866,445.39
0.283569,0.2879,0.669884,0.564209,476.97
0.669405,0.706406,0.517941,0.40429,440.09
0.796317,0.789858,0.401633,0.557507,441.5
0.546742,0.589502,0.463004,0.735657,449.16
0.362323,0.506406,0.578817,0.526408,462.86
0.684136,0.68363,0.595397,0.320509,443.8
0.467705,0.252135,0.377629,0.526676,454.44
0.553824,0.763701,0.364019,0.62748,445.91
0.393484,0.313701,0.361792,0.67681,464.59
0.708499,0.884698,0.322692,0.47252,441.14
0.379887,0.28452,0.253155,0.936863,464.56
0.732861,0.782562,0.380846,0.607775,436.37
0.717564,0.8,0.351151,0.636997,427.21
0.769972,0.513167,0.492452,0.219035,442.6
0.870822,0.792349,0.519178,0.194772,428.84
0.713881,0.68363,0.589706,0.29933,442.6
0.127479,0.297331,0.290027,0.699464,483.27
0.609065,0.617794,0.600099,0.519973,452.65
0.250708,0.29484,0.574858,0.919571,479.61
0.708499,0.704626,0.169018,0.509249,427.51
0.298867,0.351068,0.498886,0.842359,467.2
0.237677,0.27242,0.5756,0.638606,482.26
0.775071,0.87153,0.287553,0.756836,433.03
0.289518,0.273843,0.570156,0.797721,474.97
0.834561,0.778826,0.4098,0.421582,425.48
0.651275,0.834164,0.462509,0.77815,435.25
0.640793,0.837544,0.37466,0.80429,434.71
0.632578,0.673488,0.479832,0.851475,440.74
0.745609,0.56121,0.353378,0.349866,436.95
0.491218,0.255516,0.212819,0.443164,457.45
0.261756,0.273843,0.585499,0.824665,478.07
0.663456,0.730961,0.457313,0.34504,438.28
0.709632,0.802669,0.353625,0.627614,434.59
0.292918,0.814591,0.659985,0.810992,462.51
0.472805,0.293416,0.567186,0.525737,466.8
0.569972,0.597865,0.528087,0.442627,453.42
0.235977,0.349644,0.62435,0.921716,473.56
0.346459,0.416904,0.611977,0.666086,464.09
0.632578,0.617616,0.585746,0.435925,440.17
0.330595,0.286121,0.562979,0.615282,471.39
0.352691,0.319929,0.602574,0.750402,464.62
0.515014,0.722064,0.479832,0.668365,447.22
0.416714,0.494662,0.539223,0.687131,457.81
0.593201,0.59484,0.459045,0.789678,445.67
0.382436,0.272242,0.583271,0.791957,458.26
0.552975,0.588968,0.576095,0.726139,445.27
0.806516,0.877402,0.583024,0.404826,428.27
0.489235,0.342883,0.672111,0.207909,455.95
0.626912,0.473132,0.378372,0.620777,451.84
0.547025,0.66121,0.562485,0.716086,450.93
0.589235,0.621174,0.641425,0.773592,440.98
0.369405,0.342883,0.687454,0.672922,460.06
0.720963,0.683452,0.524128,0.549866,436.01
0.854108,0.81726,0.383568,0.294236,433.04
0.665439,0.588968,0.569661,0.591823,439.25
0.642493,0.716192,0.539965,0.508177,447.26
0.641076,0.847509,0.383321,0.886059,435.47
0.455524,0.345552,0.424152,0.378284,457.74
0.286402,0.328114,0.744123,0.468231,470.33
0.609915,0.68274,0.475377,0.717828,443.68
0.483853,0.738434,0.482306,0.621984,454.02
0.476487,0.441281,0.428607,0.959383,450.14
0.640793,0.617616,0.561742,0.461528,444.71
0.227195,0.281317,0.654541,0.626408,478.21
0.421246,0.31637,0.631032,0.682574,459.83
0.58017,0.349644,0.482801,0.348794,449.08
0.108215,0.246619,0.50631,0.698525,486.83
0.337394,0.15427,0.635486,0.541421,469.25
0.317564,0.358541,0.553081,0.730429,468.46
0.20085,0.274199,0.464736,0.867292,479.18
0.697734,0.825089,0.411532,0.753217,430.55
0.715581,0.880961,0.425637,0.447855,440.47
0.734561,0.8,0.413017,0.331501,433.47
0.841076,0.8,0.459045,0.516488,435.13
0.566572,0.32758,0.47216,0.524933,453.13
0.398017,0.432918,0.561742,0.827078,462.84
0.524079,0.793238,0.415986,0.817292,446.87
0.606799,0.699822,0.376887,0.684182,444.01
0.469688,0.475445,0.33754,0.999062,449.96
0.817847,0.859609,0.315268,0.422118,429.64
0.772805,0.742171,0.324177,0.212198,429.93
0.723513,0.629715,0.398169,0.563003,435.14
0.754958,0.859609,0.316258,0.61193,429.15
0.832861,0.730961,0.388023,0.538874,430.7
0.483853,0.671352,0.633012,0.794772,450
0.705382,0.764057,0.548874,0.497855,436.66
0.331728,0.297331,0.619154,0.866622,464.07
0.633428,0.410142,0.385301,0.678686,442.62
0.166006,0.290036,0.578075,0.689544,485.03
0.499433,0.602313,0.633754,0.841689,448.04
0.713598,0.78363,0.296214,0.759249,433.83
0.463173,0.330961,0.492205,0.707373,465.26
0.494901,0.713523,0.516704,0.518499,448.91
0.385836,0.235231,0.586241,0.745442,463.44
0.411048,0.322776,0.703044,0.630563,460.07
0.886969,0.764235,0.430834,0.224263,441.13
0.188952,0.233808,0.510022,0.548928,485.29
0.536827,0.807117,0.416729,0.850938,448.85
0.48017,0.490036,0.57857,0.524665,458.26
0.642776,0.630071,0.600346,0.644772,439.91
0.866572,0.76121,0.28582,0.120241,425.91
0.453541,0.713879,0.661965,0.818231,449.21
0.721246,0.75694,0.333333,0.49008,436.64
0.519263,0.706406,0.54244,0.729893,444.84
0.651275,0.713879,0.635239,0.489142,442.02
0.697167,0.813167,0.376887,0.827882,435.6
0.383286,0.295374,0.474882,0.999464,468.33
0.760623,0.439324,0.326404,0.297319,435.94
0.350992,0.487367,0.810443,0.475335,465.48
0.688669,0.89395,0.60678,0.626676,439.68
0.632578,0.663701,0.357337,0.639544,439.93
0.612465,0.517082,0.512002,0.608981,454.86
0.243626,0.201957,0.720861,0.790885,474.2
0.607932,0.631317,0.649344,0.558713,440.22
0.468839,0.494662,0.501114,0.728284,457.94
0.396317,0.272242,0.5756,0.840214,458.55
0.598867,0.686477,0.519178,0.734718,447.13
0.509348,0.618149,0.435041,0.783914,452.41
0.924079,0.767794,0.427617,0.114343,431.39
0.694051,0.767794,0.504083,0.577748,435.91
0.286969,0.342349,0.638456,0.801206,468.53
0.255241,0.259786,0.807721,0.942761,468.57
0.444193,0.270285,0.218758,0.637936,462.37
0.691785,0.614057,0.495917,0.550402,447.16
0.154391,0.282206,0.543677,0.968633,488.75
0.215581,0.285409,0.898787,0.81555,474.75
0.426062,0.254093,0.394209,0.740617,464.2
0.694051,0.475623,0.5073,0.375737,447.04
0.81813,0.792349,0.519921,0.231769,431.01
0.417564,0.254093,0.400396,0.700268,465.29
0.410198,0.454093,0.517199,0.986461,456.28
0.30255,0.229359,0.487998,0.774263,470.63
0.236261,0.286477,0.659985,0.753753,479.32
0.563739,0.581673,0.499381,0.806836,449.38
0.343059,0.340036,0.902499,0.607239,467.29
0.629745,0.473132,0.327642,0.648257,450.07
0.516147,0.78452,0.50928,0.819035,441.54
0.846742,0.902669,0.350656,0.627748,441.36
0.685269,0.792171,0.37367,0.824531,434.79
0.666856,0.871352,0.554318,0.700804,435.66
0.642493,0.435231,0.598862,0.51555,451.42
0.636261,0.685231,0.643158,0.380697,420.26
0.643059,0.59484,0.57461,0.48445,443.5
0.290368,0.486833,0.782975,0.730429,467.21
0.473654,0.420285,0.528335,0.653217,452.73
0.467422,0.300178,0.49468,0.720643,464.45
0.656091,0.685053,0.637219,0.354558,441.61
0.232578,0.259786,0.791636,0.95563,473.22
0.669688,0.834164,0.459045,0.736997,434.92
0.706232,0.420996,0.378372,0.563405,438.06
0.613031,0.473132,0.30537,0.678418,449.07
0.263173,0.346797,0.529077,0.529759,477.03
0.633144,0.62153,0.623608,0.508445,446.17
0.103116,0.243416,0.672606,0.690214,487.33
0.656657,0.463879,0.347934,0.724799,441.45
0.467705,0.722064,0.491215,0.820509,450.5
0.561473,0.827224,0.409552,0.68807,434.1
0.190368,0.228114,0.609998,0.682708,480.86
0.766006,0.603381,0.465231,0.351743,440.3
0.606799,0.622064,0.589953,0.707641,447.09
0.088385,0.23274,0.563227,0.615416,485.01
0.48017,0.344306,0.550854,0.070643,462.18
0.671671,0.74395,0.357337,0.798391,440.02
0.299433,0.403559,0.492205,0.999598,465.99
0.403399,0.31637,0.43999,0.72118,463.06
0.706516,0.8,0.364266,0.38244,433.46
0.799433,0.773665,0.458302,0.37882,439.31
0.650708,0.441281,0.28879,0.59866,448.51
0.712748,0.695552,0.409305,0.380697,443.75
0.74136,0.74395,0.35709,0.666622,440.68
0.694618,0.641459,0.470428,0.355764,452.79
0.269972,0.352491,0.6293,0.947453,472.13
0.481303,0.345552,0.414749,0.273995,462.79
0.096884,0.274377,0.797822,0.900536,483.12
0.254674,0.247687,0.440732,0.764879,478.8
0.496034,0.344306,0.554566,0.043566,464.38
0.887819,0.801423,0.268003,0.380965,430.15
0.311331,0.245552,0.570403,0.861528,472.47
0.495467,0.383808,0.542935,0.551609,456.62
0.694618,0.617438,0.32096,0.214611,450.16
0.821246,0.811032,0.350656,0.503083,432.44
0.558357,0.732206,0.555061,0.633914,444.87
0.476487,0.364947,0.373422,0.728418,453.79
0.42153,0.345552,0.433556,0.437265,456.17
0.30255,0.289324,0.457313,0.765684,461.35
0.856941,0.889146,0.224449,0.503887,432.92
0.198584,0.323843,0.545904,0.750402,482.71
0.660907,0.698754,0.686464,0.381233,446.63
0.563739,0.621174,0.565454,0.86059,441.19
0.505382,0.347509,0.417471,0.66756,451.35
0.589802,0.597865,0.512992,0.417024,451.41
0.283569,0.290214,0.496164,0.790214,476.73
0.470255,0.347509,0.417223,0.692761,448.88
0.85779,0.801423,0.26825,0.403351,434.64
0.894901,0.808541,0.402871,0.421582,432.46
0.283853,0.335409,0.655283,0.800938,463.62
0.128045,0.248577,0.474388,0.906166,492.22
0.374221,0.218505,0.584014,0.773727,463.93
0.768272,0.879359,0.410542,0.413405,437.34
0.368272,0.253025,0.463499,0.644504,467.32
0.324079,0.289324,0.443207,0.700402,457.64
0.466289,0.722064,0.499876,0.793029,450.33
0.622096,0.463879,0.341005,0.784584,441.54
0.311331,0.337722,0.584756,0.819973,473.42
0.343626,0.399822,0.295471,0.745845,465.13
0.414448,0.330961,0.513982,0.680295,468.57
0.785269,0.695374,0.503093,0.458311,440.1
0.773088,0.801423,0.27419,0.697185,430.98
0.11983,0.280783,0.866865,0.825201,481.37
0.660057,0.656584,0.451126,0.703083,434.97
0.433994,0.311388,0.526107,0.643968,463.09
0.530595,0.42331,0.696115,0.408043,458.6
0.345892,0.340036,0.869339,0.581903,465.93
0.238244,0.221886,0.32294,0.911126,471.79
0.839943,0.921886,0.405098,0.456434,435.56
0.618414,0.816548,0.297699,0.915684,442.26
0.704816,0.602313,0.486513,0.429357,436.33
0.659773,0.792349,0.557535,0.807641,434.98
0.125212,0.27758,0.732492,0.906032,488.82
0.33796,0.2379,0.283346,0.76756,470.06
0.723513,0.642527,0.384558,0.604424,443.67
0.709065,0.800712,0.359317,0.615416,442.17
0.61983,0.92847,0.406583,0.859786,440.21
0.545326,0.448932,0.582282,0.5437,454.15
0.296601,0.325801,0.489978,0.598794,475.08
0.58187,0.591281,0.522148,0.72681,444.04
0.122096,0.274911,0.54145,0.839008,487.24
0.864023,0.730961,0.413512,0.514209,428.44
0.206516,0.250178,0.801534,0.579357,471.85
0.316714,0.302135,0.622371,0.947587,465.98
0.678187,0.814591,0.382084,0.691153,433.64
0.598017,0.591815,0.581044,0.614209,447.48
0.298017,0.247687,0.468943,0.729893,476.49
0.335694,0.290214,0.50829,0.737265,469.17
0.578754,0.617616,0.570156,0.491823,446.14
0.330595,0.282918,0.718387,0.706166,466.88
0.702266,0.670996,0.47216,0.479088,442.25
0.850142,0.81726,0.384806,0.216354,431.23
0.468555,0.653737,0.670131,0.707775,455.29
0.839377,0.845196,0.268498,0.481099,433.59
0.513598,0.452313,0.39322,0.891555,449.6
0.462323,0.618149,0.415244,0.793432,455.82
0.296601,0.302135,0.650829,0.941555,467.03
0.475637,0.618149,0.421183,0.825335,453.94
0.543909,0.618149,0.446424,0.710992,450.99
0.731728,0.89395,0.605296,0.391689,441.04
0.330312,0.280783,0.821579,0.769437,463.67
0.174221,0.241103,0.580549,0.852681,482.17
